Key	PY+T	Pho+T	PY-T	Pho-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
i a I 1								0	3	0		0		-1	0		0	0	0	0		0
i @ 1								0	2	0		0		-1	0		1	0	0	1	i 1	206140
i e I 1								0	3	0		0		-1	0		0	0	0	0		0
i @ n 1								0	3	0		0		-1	0		0	0	0	0		0
i @ N 1								0	3	0		0		-1	0		0	0	0	0		0
i 1 1								0	2	0		0		-1	0		13	0	12	1	i 1 S@N 1,i 1 XiE 1,i 1 piEn 1,i 1 pan 1,i 1 i 1,i 1 Jia 1,i 1 QiEn 1,i 1 S1 1,i 1 fan 1,i 1 Xin 1,i 1 S@n 1,i 1 fa 1,i 1	250268
i i o N 1								0	4	0		0		-1	0		0	0	0	0		0
i u 1								0	2	0		0		-1	0		2	0	0	2	i 1,u 1	208202
i u a 1								0	3	0		0		-1	0		0	0	0	0		0
i u a I 1								0	4	0		0		-1	0		0	0	0	0		0
i u a N 1								0	4	0		0		-1	0		0	0	0	0		0
i u e I 1								0	4	0		0		-1	0		0	0	0	0		0
i u n 1								0	3	0		0		-1	0		0	0	0	0		0
i u o 1								0	3	0		0		-1	0		0	0	0	0		0
C e I 1								0	3	0		0		-1	0		0	0	0	0		0
C E 1								0	2	0		0		-1	0		0	0	0	0		0
C i 1								0	2	0		0		-1	0		1	0	0	1	i 1	206140
C i a 1								0	3	0		0		-1	0		0	0	0	0		0
C i E n 1								0	4	0		0		-1	0		0	0	0	0		0
C i a N 1								0	4	0		0		-1	0		0	0	0	0		0
C i a U 1								0	4	0		0		-1	0		0	0	0	0		0
C i E 1								0	3	0		0		-1	0		0	0	0	0		0
C i n 1								0	3	0		0		-1	0		0	0	0	0		0
C i N 1								0	3	0		0		-1	0		0	0	0	0		0
C i o U 1								0	4	0		0		-1	0		0	0	0	0		0
C i o N 1								0	4	0		0		-1	0		0	0	0	0		0
C y 1								0	2	0		0		-1	0		1	0	0	1	y 1	15128
C y E 1								0	3	0		0		-1	0		0	0	0	0		0
C y n 1								0	3	0		0		-1	0		0	0	0	0		0
C y E n 1								0	4	0		0		-1	0		0	0	0	0		0
m E 1								0	2	0		0		-1	0		0	0	0	0		0
m i a 1								0	3	0		0		-1	0		0	0	0	0		0
m i a N 1								0	4	0		0		-1	0		0	0	0	0		0
m i o N 1								0	4	0		0		-1	0		0	0	0	0		0
m o N 1								0	3	0		0		-1	0		0	0	0	0		0
m u a 1								0	3	0		0		-1	0		0	0	0	0		0
m u a I 1								0	4	0		0		-1	0		0	0	0	0		0
m u a n 1								0	4	0		0		-1	0		0	0	0	0		0
m u a N 1								0	4	0		0		-1	0		0	0	0	0		0
m u e I 1								0	4	0		0		-1	0		0	0	0	0		0
m u n 1								0	3	0		0		-1	0		0	0	0	0		0
m y 1								0	2	0		0		-1	0		1	0	0	1	y 1	15128
m y E 1								0	3	0		0		-1	0		0	0	0	0		0
m y n 1								0	3	0		0		-1	0		0	0	0	0		0
m y E n 1								0	4	0		0		-1	0		0	0	0	0		0
u a o 1								0	3	0		0		-1	0		0	0	0	0		0
u @ 1								0	2	0		0		-1	0		1	0	0	1	u 1	2062
u E 1								0	2	0		0		-1	0		1	0	0	1	u 1	2062
u i 1								0	2	0		0		-1	0		3	0	1	2	u 1 i 1,i 1,u 1	208249
u 1 1								0	2	0		0		-1	0		7	0	6	1	u 1 S1 1,u 1 kueI 1,u 1 ia 1,u 1 xu 1,u 1 i 1,u 1 u 1,u 1	3173
u i a 1								0	3	0		0		-1	0		0	0	0	0		0
u i E n 1								0	4	0		0		-1	0		0	0	0	0		0
u i a N 1								0	4	0		0		-1	0		0	0	0	0		0
u i a U 1								0	4	0		0		-1	0		0	0	0	0		0
u i E 1								0	3	0		0		-1	0		0	0	0	0		0
u i n 1								0	3	0		0		-1	0		0	0	0	0		0
u i N 1								0	3	0		0		-1	0		0	0	0	0		0
u i o U 1								0	4	0		0		-1	0		0	0	0	0		0
u i o N 1								0	4	0		0		-1	0		0	0	0	0		0
u o N 1								0	3	0		0		-1	0		0	0	0	0		0
u o U 1								0	3	0		0		-1	0		0	0	0	0		0
u u a 1								0	3	0		0		-1	0		0	0	0	0		0
u u a I 1								0	4	0		0		-1	0		0	0	0	0		0
u u a n 1								0	4	0		0		-1	0		0	0	0	0		0
u u a N 1								0	4	0		0		-1	0		0	0	0	0		0
u u e I 1								0	4	0		0		-1	0		0	0	0	0		0
u u n 1								0	3	0		0		-1	0		0	0	0	0		0
u u o 1								0	3	0		0		-1	0		0	0	0	0		0
u y 1								0	2	0		0		-1	0		2	0	0	2	y 1,u 1	17190
u y E 1								0	3	0		0		-1	0		0	0	0	0		0
u y n 1								0	3	0		0		-1	0		0	0	0	0		0
u y E n 1								0	4	0		0		-1	0		0	0	0	0		0
x E 1								0	2	0		0		-1	0		0	0	0	0		0
x i 1								0	2	0		0		-1	0		1	0	0	1	i 1	206140
x 1 1								0	2	0		0		-1	0		0	0	0	0		0
x i a 1								0	3	0		0		-1	0		0	0	0	0		0
x i E n 1								0	4	0		0		-1	0		0	0	0	0		0
x i a N 1								0	4	0		0		-1	0		0	0	0	0		0
x i a U 1								0	4	0		0		-1	0		0	0	0	0		0
x i E 1								0	3	0		0		-1	0		0	0	0	0		0
x i n 1								0	3	0		0		-1	0		0	0	0	0		0
x i N 1								0	3	0		0		-1	0		0	0	0	0		0
x i o U 1								0	4	0		0		-1	0		0	0	0	0		0
x i o N 1								0	4	0		0		-1	0		0	0	0	0		0
x y 1								0	2	0		0		-1	0		1	0	0	1	y 1	15128
x y E 1								0	3	0		0		-1	0		0	0	0	0		0
x y n 1								0	3	0		0		-1	0		0	0	0	0		0
x y E n 1								0	4	0		0		-1	0		0	0	0	0		0
r a 1								0	2	0		0		-1	0		1	0	0	1	a 1	133995
r a I 1								0	3	0		0		-1	0		0	0	0	0		0
r e I 1								0	3	0		0		-1	0		0	0	0	0		0
r E 1								0	2	0		0		-1	0		0	0	0	0		0
r i a 1								0	3	0		0		-1	0		0	0	0	0		0
r i E n 1								0	4	0		0		-1	0		0	0	0	0		0
r i a N 1								0	4	0		0		-1	0		0	0	0	0		0
r i a U 1								0	4	0		0		-1	0		0	0	0	0		0
r i E 1								0	3	0		0		-1	0		0	0	0	0		0
r i n 1								0	3	0		0		-1	0		0	0	0	0		0
r i N 1								0	3	0		0		-1	0		0	0	0	0		0
r i o U 1								0	4	0		0		-1	0		0	0	0	0		0
r i o N 1								0	4	0		0		-1	0		0	0	0	0		0
r u a 1								0	3	0		0		-1	0		0	0	0	0		0
r u a I 1								0	4	0		0		-1	0		0	0	0	0		0
r u a N 1								0	4	0		0		-1	0		0	0	0	0		0
r y 1								0	2	0		0		-1	0		1	0	0	1	y 1	15128
r y E 1								0	3	0		0		-1	0		0	0	0	0		0
r y n 1								0	3	0		0		-1	0		0	0	0	0		0
r y E n 1								0	4	0		0		-1	0		0	0	0	0		0
Z E 1								0	2	0		0		-1	0		0	0	0	0		0
Z i a 1								0	3	0		0		-1	0		0	0	0	0		0
Z i E n 1								0	4	0		0		-1	0		0	0	0	0		0
Z i a N 1								0	4	0		0		-1	0		0	0	0	0		0
Z i a U 1								0	4	0		0		-1	0		0	0	0	0		0
Z i E 1								0	3	0		0		-1	0		0	0	0	0		0
Z i n 1								0	3	0		0		-1	0		0	0	0	0		0
Z i N 1								0	3	0		0		-1	0		0	0	0	0		0
Z i o U 1								0	4	0		0		-1	0		0	0	0	0		0
Z i o N 1								0	4	0		0		-1	0		0	0	0	0		0
Z y 1								0	2	0		0		-1	0		1	0	0	1	y 1	15128
Z y E 1								0	3	0		0		-1	0		0	0	0	0		0
Z y n 1								0	3	0		0		-1	0		0	0	0	0		0
Z y E n 1								0	4	0		0		-1	0		0	0	0	0		0
i @ 1								0	2	0		0		-1	0		1	0	0	1	i 1	206140
i a r 1								0	3	0		0		-1	0		0	0	0	0		0
i @ r 1								0	3	0		0		-1	0		0	0	0	0		0
i @ n 1								0	3	0		0		-1	0		0	0	0	0		0
i @ N 1								0	3	0		0		-1	0		0	0	0	0		0
i a n 1								0	3	0		0		-1	0		0	0	0	0		0
i o n 1								0	3	0		0		-1	0		0	0	0	0		0
o n 1								0	2	0		0		-1	0		0	0	0	0		0
u N 1								0	2	0		0		-1	0		1	0	0	1	u 1	2062
y N 1								0	2	0		0		-1	0		1	0	0	1	y 1	15128
y E N 1								0	3	0		0		-1	0		0	0	0	0		0
i i E n 1								0	4	0		0		-1	0		0	0	0	0		0
i i a N 1								0	4	0		0		-1	0		0	0	0	0		0
i i a U 1								0	4	0		0		-1	0		0	0	0	0		0
i i E 1								0	3	0		0		-1	0		0	0	0	0		0
i i n 1								0	3	0		0		-1	0		0	0	0	0		0
i i N 1								0	3	0		0		-1	0		0	0	0	0		0
i i o U 1								0	4	0		0		-1	0		0	0	0	0		0
i i o N 1								0	4	0		0		-1	0		0	0	0	0		0
i o N 1								0	3	0		0		-1	0		0	0	0	0		0
u u 1								0	2	0		0		-1	0		2	0	1	1	u 1 u 1,u 1	2101
i u a n 1								0	4	0		0		-1	0		0	0	0	0		0
i y 1								0	2	0		0		-1	0		3	0	1	2	i 4 y 1,i 1,y 1	221586
i y E 1								0	3	0		0		-1	0		0	0	0	0		0
i y n 1								0	3	0		0		-1	0		0	0	0	0		0
i y E n 1								0	4	0		0		-1	0		0	0	0	0		0
p i @ 1								0	3	0		0		-1	0		0	0	0	0		0
p i a r 1								0	4	0		0		-1	0		0	0	0	0		0
p i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
p i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
p i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
p i a n 1								0	4	0		0		-1	0		0	0	0	0		0
p i o n 1								0	4	0		0		-1	0		0	0	0	0		0
p o n 1								0	3	0		0		-1	0		0	0	0	0		0
p u N 1								0	3	0		0		-1	0		0	0	0	0		0
p y N 1								0	3	0		0		-1	0		0	0	0	0		0
p y E N 1								0	4	0		0		-1	0		0	0	0	0		0
J i @ 1								0	3	0		0		-1	0		0	0	0	0		0
J i a r 1								0	4	0		0		-1	0		0	0	0	0		0
J i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
J i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
J i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
J i a n 1								0	4	0		0		-1	0		0	0	0	0		0
J i o n 1								0	4	0		0		-1	0		0	0	0	0		0
J o n 1								0	3	0		0		-1	0		0	0	0	0		0
J u N 1								0	3	0		0		-1	0		0	0	0	0		0
J y N 1								0	3	0		0		-1	0		0	0	0	0		0
J y E N 1								0	4	0		0		-1	0		0	0	0	0		0
r i @ 1								0	3	0		0		-1	0		0	0	0	0		0
r i a r 1								0	4	0		0		-1	0		0	0	0	0		0
r i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
r i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
r i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
r i a n 1								0	4	0		0		-1	0		0	0	0	0		0
r i o n 1								0	4	0		0		-1	0		0	0	0	0		0
r o n 1								0	3	0		0		-1	0		0	0	0	0		0
r u N 1								0	3	0		0		-1	0		0	0	0	0		0
r y N 1								0	3	0		0		-1	0		0	0	0	0		0
r y E N 1								0	4	0		0		-1	0		0	0	0	0		0
c i @ 1								0	3	0		0		-1	0		0	0	0	0		0
c i a r 1								0	4	0		0		-1	0		0	0	0	0		0
c i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
c i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
c i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
c i a n 1								0	4	0		0		-1	0		0	0	0	0		0
c i o n 1								0	4	0		0		-1	0		0	0	0	0		0
c o n 1								0	3	0		0		-1	0		0	0	0	0		0
c u N 1								0	3	0		0		-1	0		0	0	0	0		0
c y N 1								0	3	0		0		-1	0		0	0	0	0		0
c y E N 1								0	4	0		0		-1	0		0	0	0	0		0
K i @ 1								0	3	0		0		-1	0		0	0	0	0		0
K i a r 1								0	4	0		0		-1	0		0	0	0	0		0
K i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
K i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
K i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
K i a n 1								0	4	0		0		-1	0		0	0	0	0		0
K i o n 1								0	4	0		0		-1	0		0	0	0	0		0
K o n 1								0	3	0		0		-1	0		0	0	0	0		0
K u N 1								0	3	0		0		-1	0		0	0	0	0		0
K y N 1								0	3	0		0		-1	0		0	0	0	0		0
K y E N 1								0	4	0		0		-1	0		0	0	0	0		0
s i @ 1								0	3	0		0		-1	0		0	0	0	0		0
s i a r 1								0	4	0		0		-1	0		0	0	0	0		0
s i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
s i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
s i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
s i a n 1								0	4	0		0		-1	0		0	0	0	0		0
s i o n 1								0	4	0		0		-1	0		0	0	0	0		0
s o n 1								0	3	0		0		-1	0		0	0	0	0		0
s u N 1								0	3	0		0		-1	0		0	0	0	0		0
s y N 1								0	3	0		0		-1	0		0	0	0	0		0
s y E N 1								0	4	0		0		-1	0		0	0	0	0		0
C i @ 1								0	3	0		0		-1	0		0	0	0	0		0
C i a r 1								0	4	0		0		-1	0		0	0	0	0		0
C i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
C i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
C i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
C i a n 1								0	4	0		0		-1	0		0	0	0	0		0
C i o n 1								0	4	0		0		-1	0		0	0	0	0		0
C o n 1								0	3	0		0		-1	0		0	0	0	0		0
C u N 1								0	3	0		0		-1	0		0	0	0	0		0
C y N 1								0	3	0		0		-1	0		0	0	0	0		0
C y E N 1								0	4	0		0		-1	0		0	0	0	0		0
l i @ 1								0	3	0		0		-1	0		0	0	0	0		0
l i a r 1								0	4	0		0		-1	0		0	0	0	0		0
l i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
l i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
l i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
l i a n 1								0	4	0		0		-1	0		0	0	0	0		0
l i o n 1								0	4	0		0		-1	0		0	0	0	0		0
l o n 1								0	3	0		0		-1	0		0	0	0	0		0
l u N 1								0	3	0		0		-1	0		0	0	0	0		0
l y N 1								0	3	0		0		-1	0		0	0	0	0		0
l y E N 1								0	4	0		0		-1	0		0	0	0	0		0
S i @ 1								0	3	0		0		-1	0		0	0	0	0		0
S i a r 1								0	4	0		0		-1	0		0	0	0	0		0
S i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
S i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
S i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
S i a n 1								0	4	0		0		-1	0		0	0	0	0		0
S i o n 1								0	4	0		0		-1	0		0	0	0	0		0
S o n 1								0	3	0		0		-1	0		0	0	0	0		0
S u N 1								0	3	0		0		-1	0		0	0	0	0		0
S y N 1								0	3	0		0		-1	0		0	0	0	0		0
S y E N 1								0	4	0		0		-1	0		0	0	0	0		0
t i @ 1								0	3	0		0		-1	0		0	0	0	0		0
t i a r 1								0	4	0		0		-1	0		0	0	0	0		0
t i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
t i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
t i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
t i a n 1								0	4	0		0		-1	0		0	0	0	0		0
t i o n 1								0	4	0		0		-1	0		0	0	0	0		0
t o n 1								0	3	0		0		-1	0		0	0	0	0		0
t u N 1								0	3	0		0		-1	0		0	0	0	0		0
t y N 1								0	3	0		0		-1	0		0	0	0	0		0
t y E N 1								0	4	0		0		-1	0		0	0	0	0		0
m i @ 1								0	3	0		0		-1	0		0	0	0	0		0
m i a r 1								0	4	0		0		-1	0		0	0	0	0		0
m i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
m i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
m i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
m i a n 1								0	4	0		0		-1	0		0	0	0	0		0
m i o n 1								0	4	0		0		-1	0		0	0	0	0		0
m o n 1								0	3	0		0		-1	0		0	0	0	0		0
m u N 1								0	3	0		0		-1	0		0	0	0	0		0
m y N 1								0	3	0		0		-1	0		0	0	0	0		0
m y E N 1								0	4	0		0		-1	0		0	0	0	0		0
T i @ 1								0	3	0		0		-1	0		0	0	0	0		0
T i a r 1								0	4	0		0		-1	0		0	0	0	0		0
T i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
T i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
T i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
T i a n 1								0	4	0		0		-1	0		0	0	0	0		0
T i o n 1								0	4	0		0		-1	0		0	0	0	0		0
T o n 1								0	3	0		0		-1	0		0	0	0	0		0
T u N 1								0	3	0		0		-1	0		0	0	0	0		0
T y N 1								0	3	0		0		-1	0		0	0	0	0		0
T y E N 1								0	4	0		0		-1	0		0	0	0	0		0
f i @ 1								0	3	0		0		-1	0		0	0	0	0		0
f i a r 1								0	4	0		0		-1	0		0	0	0	0		0
f i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
f i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
f i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
f i a n 1								0	4	0		0		-1	0		0	0	0	0		0
f i o n 1								0	4	0		0		-1	0		0	0	0	0		0
f o n 1								0	3	0		0		-1	0		0	0	0	0		0
f u N 1								0	3	0		0		-1	0		0	0	0	0		0
f y N 1								0	3	0		0		-1	0		0	0	0	0		0
f y E N 1								0	4	0		0		-1	0		0	0	0	0		0
n i @ 1								0	3	0		0		-1	0		0	0	0	0		0
n i a r 1								0	4	0		0		-1	0		0	0	0	0		0
n i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
n i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
n i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
n i a n 1								0	4	0		0		-1	0		0	0	0	0		0
n i o n 1								0	4	0		0		-1	0		0	0	0	0		0
n o n 1								0	3	0		0		-1	0		0	0	0	0		0
n u N 1								0	3	0		0		-1	0		0	0	0	0		0
n y N 1								0	3	0		0		-1	0		0	0	0	0		0
n y E N 1								0	4	0		0		-1	0		0	0	0	0		0
u i @ 1								0	3	0		0		-1	0		0	0	0	0		0
u i a r 1								0	4	0		0		-1	0		0	0	0	0		0
u i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
u i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
u i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
u i a n 1								0	4	0		0		-1	0		0	0	0	0		0
u i o n 1								0	4	0		0		-1	0		0	0	0	0		0
u o n 1								0	3	0		0		-1	0		0	0	0	0		0
u u N 1								0	3	0		0		-1	0		0	0	0	0		0
u y N 1								0	3	0		0		-1	0		0	0	0	0		0
u y E N 1								0	4	0		0		-1	0		0	0	0	0		0
k i @ 1								0	3	0		0		-1	0		0	0	0	0		0
k i a r 1								0	4	0		0		-1	0		0	0	0	0		0
k i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
k i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
k i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
k i a n 1								0	4	0		0		-1	0		0	0	0	0		0
k i o n 1								0	4	0		0		-1	0		0	0	0	0		0
k o n 1								0	3	0		0		-1	0		0	0	0	0		0
k u N 1								0	3	0		0		-1	0		0	0	0	0		0
k y N 1								0	3	0		0		-1	0		0	0	0	0		0
k y E N 1								0	4	0		0		-1	0		0	0	0	0		0
P i @ 1								0	3	0		0		-1	0		0	0	0	0		0
P i a r 1								0	4	0		0		-1	0		0	0	0	0		0
P i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
P i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
P i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
P i a n 1								0	4	0		0		-1	0		0	0	0	0		0
P i o n 1								0	4	0		0		-1	0		0	0	0	0		0
P o n 1								0	3	0		0		-1	0		0	0	0	0		0
P u N 1								0	3	0		0		-1	0		0	0	0	0		0
P y N 1								0	3	0		0		-1	0		0	0	0	0		0
P y E N 1								0	4	0		0		-1	0		0	0	0	0		0
X i @ 1								0	3	0		0		-1	0		0	0	0	0		0
X i a r 1								0	4	0		0		-1	0		0	0	0	0		0
X i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
X i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
X i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
X i a n 1								0	4	0		0		-1	0		0	0	0	0		0
X i o n 1								0	4	0		0		-1	0		0	0	0	0		0
X o n 1								0	3	0		0		-1	0		0	0	0	0		0
X u N 1								0	3	0		0		-1	0		0	0	0	0		0
X y N 1								0	3	0		0		-1	0		0	0	0	0		0
X y E N 1								0	4	0		0		-1	0		0	0	0	0		0
x i @ 1								0	3	0		0		-1	0		0	0	0	0		0
x i a r 1								0	4	0		0		-1	0		0	0	0	0		0
x i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
x i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
x i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
x i a n 1								0	4	0		0		-1	0		0	0	0	0		0
x i o n 1								0	4	0		0		-1	0		0	0	0	0		0
x o n 1								0	3	0		0		-1	0		0	0	0	0		0
x u N 1								0	3	0		0		-1	0		0	0	0	0		0
x y N 1								0	3	0		0		-1	0		0	0	0	0		0
x y E N 1								0	4	0		0		-1	0		0	0	0	0		0
Q i @ 1								0	3	0		0		-1	0		0	0	0	0		0
Q i a r 1								0	4	0		0		-1	0		0	0	0	0		0
Q i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
Q i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
Q i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
Q i a n 1								0	4	0		0		-1	0		0	0	0	0		0
Q i o n 1								0	4	0		0		-1	0		0	0	0	0		0
Q o n 1								0	3	0		0		-1	0		0	0	0	0		0
Q u N 1								0	3	0		0		-1	0		0	0	0	0		0
Q y N 1								0	3	0		0		-1	0		0	0	0	0		0
Q y E N 1								0	4	0		0		-1	0		0	0	0	0		0
i i @ 1								0	3	0		0		-1	0		0	0	0	0		0
i i a r 1								0	4	0		0		-1	0		0	0	0	0		0
l i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
i i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
i i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
i i a n 1								0	4	0		0		-1	0		0	0	0	0		0
i i o n 1								0	4	0		0		-1	0		0	0	0	0		0
i o n 1								0	3	0		0		-1	0		0	0	0	0		0
i u N 1								0	3	0		0		-1	0		0	0	0	0		0
i y N 1								0	3	0		0		-1	0		0	0	0	0		0
i y E N 1								0	4	0		0		-1	0		0	0	0	0		0
z i @ 1								0	3	0		0		-1	0		0	0	0	0		0
z i a r 1								0	4	0		0		-1	0		0	0	0	0		0
z i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
z i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
z i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
z i a n 1								0	4	0		0		-1	0		0	0	0	0		0
z i o n 1								0	4	0		0		-1	0		0	0	0	0		0
z o n 1								0	3	0		0		-1	0		0	0	0	0		0
z u N 1								0	3	0		0		-1	0		0	0	0	0		0
z y N 1								0	3	0		0		-1	0		0	0	0	0		0
z y E N 1								0	4	0		0		-1	0		0	0	0	0		0
Z i @ 1								0	3	0		0		-1	0		0	0	0	0		0
Z i a r 1								0	4	0		0		-1	0		0	0	0	0		0
Z i @ r 1								0	4	0		0		-1	0		0	0	0	0		0
Z i @ n 1								0	4	0		0		-1	0		0	0	0	0		0
Z i @ N 1								0	4	0		0		-1	0		0	0	0	0		0
Z i a n 1								0	4	0		0		-1	0		0	0	0	0		0
Z i o n 1								0	4	0		0		-1	0		0	0	0	0		0
Z o n 1								0	3	0		0		-1	0		0	0	0	0		0
Z u N 1								0	3	0		0		-1	0		0	0	0	0		0
Z y N 1								0	3	0		0		-1	0		0	0	0	0		0
Z y E N 1								0	4	0		0		-1	0		0	0	0	0		0
J a r 2								0	3	0		0		-1	0		0	0	0	0		0
J @ r 2								0	3	0		0		-1	0		0	0	0	0		0
J E n 2								0	3	0		0		-1	0		0	0	0	0		0
s a r 2								0	3	0		0		-1	0		0	0	0	0		0
s @ r 2								0	3	0		0		-1	0		0	0	0	0		0
s E n 2								0	3	0		0		-1	0		0	0	0	0		0
t a r 2								0	3	0		0		-1	0		0	0	0	0		0
t @ r 2								0	3	0		0		-1	0		0	0	0	0		0
t E n 2								0	3	0		0		-1	0		0	0	0	0		0
n a r 2								0	3	0		0		-1	0		0	0	0	0		0
n @ r 2								0	3	0		0		-1	0		0	0	0	0		0
n E n 2								0	3	0		0		-1	0		0	0	0	0		0
X a r 2								0	3	0		0		-1	0		0	0	0	0		0
X @ r 2								0	3	0		0		-1	0		0	0	0	0		0
X E n 2								0	3	0		0		-1	0		0	0	0	0		0
c a r 2								0	3	0		0		-1	0		0	0	0	0		0
c @ r 2								0	3	0		0		-1	0		0	0	0	0		0
c E n 2								0	3	0		0		-1	0		0	0	0	0		0
l a r 2								0	3	0		0		-1	0		0	0	0	0		0
l @ r 2								0	3	0		0		-1	0		0	0	0	0		0
l E n 2								0	3	0		0		-1	0		0	0	0	0		0
T a r 2								0	3	0		0		-1	0		0	0	0	0		0
T @ r 2								0	3	0		0		-1	0		0	0	0	0		0
T E n 2								0	3	0		0		-1	0		0	0	0	0		0
k a r 2								0	3	0		0		-1	0		0	0	0	0		0
k @ r 2								0	3	0		0		-1	0		0	0	0	0		0
k E n 2								0	3	0		0		-1	0		0	0	0	0		0
Q a r 2								0	3	0		0		-1	0		0	0	0	0		0
Q @ r 2								0	3	0		0		-1	0		0	0	0	0		0
Q E n 2								0	3	0		0		-1	0		0	0	0	0		0
z a r 2								0	3	0		0		-1	0		0	0	0	0		0
z @ r 2								0	3	0		0		-1	0		0	0	0	0		0
z E n 2								0	3	0		0		-1	0		0	0	0	0		0
p a r 2								0	3	0		0		-1	0		0	0	0	0		0
p @ r 2								0	3	0		0		-1	0		0	0	0	0		0
p E n 2								0	3	0		0		-1	0		0	0	0	0		0
K a r 2								0	3	0		0		-1	0		0	0	0	0		0
K @ r 2								0	3	0		0		-1	0		0	0	0	0		0
K E n 2								0	3	0		0		-1	0		0	0	0	0		0
S a r 2								0	3	0		0		-1	0		0	0	0	0		0
S @ r 2								0	3	0		0		-1	0		0	0	0	0		0
S E n 2								0	3	0		0		-1	0		0	0	0	0		0
f a r 2								0	3	0		0		-1	0		0	0	0	0		0
f @ r 2								0	3	0		0		-1	0		0	0	0	0		0
f E n 2								0	3	0		0		-1	0		0	0	0	0		0
P a r 2								0	3	0		0		-1	0		0	0	0	0		0
P @ r 2								0	3	0		0		-1	0		0	0	0	0		0
P E n 2								0	3	0		0		-1	0		0	0	0	0		0
i a r 2								0	3	0		0		-1	0		0	0	0	0		0
i @ r 2								0	3	0		0		-1	0		0	0	0	0		0
C a r 2								0	3	0		0		-1	0		0	0	0	0		0
C @ r 2								0	3	0		0		-1	0		0	0	0	0		0
C E n 2								0	3	0		0		-1	0		0	0	0	0		0
